# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  720     6.06182E+09     3.70582E+00    -5.17678E-01     5.21081E-01     1.78919E-03     6.28755E+09     1.03793E+07     1.13149E-03     3.15274E+08     1.85243E+00     8.08280E+01     7.11484E-01     4.60863E+00     9.15324E-03     1.53556E-21     2.10096E-02     6.99820E-03     7.64560E-01     1.49078E+33     2.08551E-07     0.00000E+00     2.54957E-05
  721     6.11577E+09     3.70593E+00    -5.16820E-01     5.19081E-01     1.80026E-03     6.28213E+09     1.03867E+07     1.13521E-03     3.14996E+08     1.85079E+00     8.09941E+01     7.11846E-01     4.60819E+00     9.14459E-03     1.56170E-21     2.09990E-02     6.99330E-03     7.64747E-01     1.49078E+33     2.08971E-07     0.00000E+00     2.52527E-05
  722     6.16971E+09     3.70603E+00    -5.15959E-01     5.17080E-01     1.81133E-03     6.27671E+09     1.03943E+07     1.13894E-03     3.14717E+08     1.84915E+00     8.11611E+01     7.12209E-01     4.60774E+00     9.13595E-03     1.58816E-21     2.09882E-02     6.98840E-03     7.64934E-01     1.49078E+33     2.09396E-07     0.00000E+00     2.50113E-05
  723     6.22366E+09     3.70614E+00    -5.15098E-01     5.15080E-01     1.82241E-03     6.26251E+09     1.04055E+07     1.14121E-03     3.14380E+08     1.84672E+00     8.14020E+01     7.12573E-01     4.60730E+00     9.12732E-03     1.61495E-21     2.09775E-02     6.98351E-03     7.65121E-01     1.49078E+33     2.09826E-07     0.00000E+00     2.47713E-05
  724     6.27760E+09     3.70624E+00    -5.14234E-01     5.13080E-01     1.83350E-03     6.25706E+09     1.04131E+07     1.14499E-03     3.14099E+08     1.84507E+00     8.15713E+01     7.12939E-01     4.60686E+00     9.11871E-03     1.64207E-21     2.09668E-02     6.97862E-03     7.65307E-01     1.49078E+33     2.10259E-07     0.00000E+00     2.45328E-05
  725     6.33153E+09     3.70635E+00    -5.13369E-01     5.11080E-01     1.84460E-03     6.25160E+09     1.04207E+07     1.14880E-03     3.13819E+08     1.84341E+00     8.17416E+01     7.13305E-01     4.60641E+00     9.11011E-03     1.66952E-21     2.09560E-02     6.97373E-03     7.65494E-01     1.49078E+33     2.10697E-07     0.00000E+00     2.42957E-05
  726     6.38547E+09     3.70645E+00    -5.12502E-01     5.09080E-01     1.85571E-03     6.24613E+09     1.04283E+07     1.15262E-03     3.13537E+08     1.84175E+00     8.19128E+01     7.13673E-01     4.60596E+00     9.10151E-03     1.69732E-21     2.09452E-02     6.96884E-03     7.65680E-01     1.49078E+33     2.11140E-07     0.00000E+00     2.40601E-05
  727     6.43940E+09     3.70656E+00    -5.11633E-01     5.07080E-01     1.86683E-03     6.24064E+09     1.04360E+07     1.15647E-03     3.13255E+08     1.84009E+00     8.20850E+01     7.14041E-01     4.60551E+00     9.09293E-03     1.72547E-21     2.09344E-02     6.96397E-03     7.65866E-01     1.49078E+33     2.11586E-07     0.00000E+00     2.38260E-05
  728     6.49333E+09     3.70666E+00    -5.10762E-01     5.05080E-01     1.87796E-03     6.22638E+09     1.04475E+07     1.15886E-03     3.12912E+08     1.83764E+00     8.23333E+01     7.14411E-01     4.60506E+00     9.08436E-03     1.75396E-21     2.09236E-02     6.95909E-03     7.66052E-01     1.49078E+33     2.12036E-07     0.00000E+00     2.35933E-05
  729     6.54727E+09     3.70677E+00    -5.09890E-01     5.03080E-01     1.88910E-03     6.22087E+09     1.04552E+07     1.16276E-03     3.12628E+08     1.83597E+00     8.25079E+01     7.14782E-01     4.60461E+00     9.07580E-03     1.78281E-21     2.09127E-02     6.95422E-03     7.66238E-01     1.49078E+33     2.12491E-07     0.00000E+00     2.33620E-05
  730     6.60120E+09     3.70687E+00    -5.09016E-01     5.01080E-01     1.90026E-03     6.20383E+09     1.04679E+07     1.16475E-03     3.12262E+08     1.83328E+00     8.27836E+01     7.15155E-01     4.60416E+00     9.06725E-03     1.81202E-21     2.09018E-02     6.94935E-03     7.66423E-01     1.49078E+33     2.12949E-07     0.00000E+00     2.31322E-05
  731     6.65513E+09     3.70698E+00    -5.08140E-01     4.99080E-01     1.91143E-03     6.19829E+09     1.04757E+07     1.16869E-03     3.11976E+08     1.83160E+00     8.29607E+01     7.15528E-01     4.60371E+00     9.05871E-03     1.84160E-21     2.08909E-02     6.94449E-03     7.66608E-01     1.49078E+33     2.13411E-07     0.00000E+00     2.29038E-05
  732     6.70906E+09     3.70708E+00    -5.07263E-01     4.97080E-01     1.92261E-03     6.19275E+09     1.04835E+07     1.17266E-03     3.11690E+08     1.82991E+00     8.31389E+01     7.15903E-01     4.60325E+00     9.05018E-03     1.87155E-21     2.08800E-02     6.93962E-03     7.66794E-01     1.49078E+33     2.13877E-07     0.00000E+00     2.26768E-05
  733     6.76298E+09     3.70719E+00    -5.06383E-01     4.95080E-01     1.93381E-03     6.18719E+09     1.04914E+07     1.17664E-03     3.11403E+08     1.82823E+00     8.33182E+01     7.16279E-01     4.60280E+00     9.04167E-03     1.90189E-21     2.08690E-02     6.93477E-03     7.66979E-01     1.49078E+33     2.14346E-07     0.00000E+00     2.24512E-05
  734     6.81691E+09     3.70730E+00    -5.05502E-01     4.93080E-01     1.94503E-03     6.17613E+09     1.05017E+07     1.17975E-03     3.11075E+08     1.82605E+00     8.35473E+01     7.16656E-01     4.60234E+00     9.03316E-03     1.93260E-21     2.08580E-02     6.92991E-03     7.67164E-01     1.49078E+33     2.14819E-07     0.00000E+00     2.22271E-05
  735     6.87084E+09     3.70740E+00    -5.04619E-01     4.91080E-01     1.95626E-03     6.17054E+09     1.05096E+07     1.18378E-03     3.10786E+08     1.82435E+00     8.37289E+01     7.17034E-01     4.60188E+00     9.02466E-03     1.96370E-21     2.08470E-02     6.92506E-03     7.67349E-01     1.49078E+33     2.15295E-07     0.00000E+00     2.20043E-05
  736     6.92477E+09     3.70751E+00    -5.03733E-01     4.89080E-01     1.96751E-03     6.15671E+09     1.05211E+07     1.18649E-03     3.10436E+08     1.82193E+00     8.39858E+01     7.17414E-01     4.60142E+00     9.01618E-03     1.99519E-21     2.08360E-02     6.92022E-03     7.67533E-01     1.49078E+33     2.15775E-07     0.00000E+00     2.17830E-05
  737     6.97870E+09     3.70761E+00    -5.02847E-01     4.87080E-01     1.97877E-03     6.15110E+09     1.05291E+07     1.19057E-03     3.10145E+08     1.82022E+00     8.41700E+01     7.17795E-01     4.60096E+00     9.00770E-03     2.02707E-21     2.08249E-02     6.91537E-03     7.67718E-01     1.49078E+33     2.16259E-07     0.00000E+00     2.15630E-05
  738     7.03264E+09     3.70772E+00    -5.01958E-01     4.85080E-01     1.99006E-03     6.14547E+09     1.05372E+07     1.19468E-03     3.09854E+08     1.81851E+00     8.43553E+01     7.18177E-01     4.60050E+00     8.99924E-03     2.05936E-21     2.08138E-02     6.91053E-03     7.67902E-01     1.49078E+33     2.16745E-07     0.00000E+00     2.13445E-05
  739     7.08657E+09     3.70783E+00    -5.01067E-01     4.83080E-01     2.00136E-03     6.12994E+09     1.05496E+07     1.19720E-03     3.09487E+08     1.81593E+00     8.46325E+01     7.18561E-01     4.60003E+00     8.99078E-03     2.09207E-21     2.08027E-02     6.90570E-03     7.68086E-01     1.49078E+33     2.17235E-07     0.00000E+00     2.11273E-05
  740     7.14050E+09     3.70794E+00    -5.00174E-01     4.81080E-01     2.01268E-03     6.12430E+09     1.05576E+07     1.20136E-03     3.09194E+08     1.81422E+00     8.48205E+01     7.18946E-01     4.59957E+00     8.98234E-03     2.12518E-21     2.07916E-02     6.90086E-03     7.68270E-01     1.49078E+33     2.17728E-07     0.00000E+00     2.09115E-05
  741     7.19444E+09     3.70804E+00    -4.99280E-01     4.79080E-01     2.02403E-03     6.11863E+09     1.05658E+07     1.20555E-03     3.08900E+08     1.81250E+00     8.50097E+01     7.19332E-01     4.59910E+00     8.97391E-03     2.15872E-21     2.07804E-02     6.89603E-03     7.68454E-01     1.49078E+33     2.18225E-07     0.00000E+00     2.06971E-05
  742     7.24838E+09     3.70815E+00    -4.98383E-01     4.77080E-01     2.03539E-03     6.11296E+09     1.05739E+07     1.20975E-03     3.08605E+08     1.81077E+00     8.51999E+01     7.19720E-01     4.59863E+00     8.96548E-03     2.19268E-21     2.07692E-02     6.89121E-03     7.68638E-01     1.49078E+33     2.18724E-07     0.00000E+00     2.04841E-05
  743     7.30232E+09     3.70826E+00    -4.97485E-01     4.75080E-01     2.04677E-03     6.09847E+09     1.05860E+07     1.21257E-03     3.08241E+08     1.80827E+00     8.54741E+01     7.20109E-01     4.59816E+00     8.95707E-03     2.22708E-21     2.07580E-02     6.88639E-03     7.68821E-01     1.49078E+33     2.19227E-07     0.00000E+00     2.02724E-05
  744     7.35626E+09     3.70836E+00    -4.96584E-01     4.73081E-01     2.05818E-03     6.09277E+09     1.05942E+07     1.21683E-03     3.07945E+08     1.80654E+00     8.56672E+01     7.20499E-01     4.59769E+00     8.94867E-03     2.26192E-21     2.07467E-02     6.88157E-03     7.69005E-01     1.49078E+33     2.19732E-07     0.00000E+00     2.00621E-05
  745     7.41021E+09     3.70847E+00    -4.95681E-01     4.71081E-01     2.06961E-03     6.08705E+09     1.06025E+07     1.22111E-03     3.07647E+08     1.80481E+00     8.58614E+01     7.20891E-01     4.59722E+00     8.94028E-03     2.29721E-21     2.07355E-02     6.87675E-03     7.69188E-01     1.49078E+33     2.20241E-07     0.00000E+00     1.98531E-05
  746     7.46415E+09     3.70858E+00    -4.94777E-01     4.69081E-01     2.08106E-03     6.07252E+09     1.06147E+07     1.22401E-03     3.07279E+08     1.80230E+00     8.61413E+01     7.21284E-01     4.59675E+00     8.93189E-03     2.33294E-21     2.07242E-02     6.87194E-03     7.69371E-01     1.49078E+33     2.20752E-07     0.00000E+00     1.96455E-05
  747     7.51810E+09     3.70869E+00    -4.93870E-01     4.67081E-01     2.09253E-03     6.08436E+09     1.06152E+07     1.23116E-03     3.07122E+08     1.80209E+00     8.61687E+01     7.21679E-01     4.59627E+00     8.92352E-03     2.36914E-21     2.07128E-02     6.86713E-03     7.69554E-01     1.49078E+33     2.21267E-07     0.00000E+00     1.94392E-05
  748     7.57206E+09     3.70880E+00    -4.92962E-01     4.65081E-01     2.10390E-03     6.11354E+09     1.06079E+07     1.24109E-03     3.07109E+08     1.80341E+00     8.60271E+01     7.22075E-01     4.59579E+00     8.91516E-03     2.40580E-21     2.07015E-02     6.86233E-03     7.69737E-01     1.49078E+33     2.21784E-07     0.00000E+00     1.92343E-05
  749     7.62601E+09     3.70890E+00    -4.92051E-01     4.63081E-01     2.11517E-03     6.13378E+09     1.06046E+07     1.24960E-03     3.07026E+08     1.80395E+00     8.59700E+01     7.22473E-01     4.59532E+00     8.90680E-03     2.44293E-21     2.06901E-02     6.85753E-03     7.69920E-01     1.49078E+33     2.22305E-07     0.00000E+00     1.90307E-05
  750     7.67997E+09     3.70901E+00    -4.91139E-01     4.61081E-01     2.12631E-03     6.16276E+09     1.05972E+07     1.25951E-03     3.07018E+08     1.80527E+00     8.58256E+01     7.22872E-01     4.59484E+00     8.89846E-03     2.48054E-21     2.06787E-02     6.85273E-03     7.70102E-01     1.49078E+33     2.22828E-07     0.00000E+00     1.88285E-05
  751     7.73394E+09     3.70912E+00    -4.90224E-01     4.59081E-01     2.13733E-03     6.18801E+09     1.05915E+07     1.26882E-03     3.06981E+08     1.80626E+00     8.57153E+01     7.23272E-01     4.59436E+00     8.89013E-03     2.51864E-21     2.06672E-02     6.84793E-03     7.70285E-01     1.49078E+33     2.23354E-07     0.00000E+00     1.86275E-05
  752     7.78791E+09     3.70923E+00    -4.89307E-01     4.57082E-01     2.14825E-03     6.21741E+09     1.05839E+07     1.27880E-03     3.06983E+08     1.80763E+00     8.55618E+01     7.23674E-01     4.59387E+00     8.88181E-03     2.55723E-21     2.06557E-02     6.84314E-03     7.70467E-01     1.49078E+33     2.23883E-07     0.00000E+00     1.84279E-05
  753     7.84188E+09     3.70934E+00    -4.88388E-01     4.55082E-01     2.15909E-03     6.22029E+09     1.05883E+07     1.28459E-03     3.06764E+08     1.80663E+00     8.56688E+01     7.24078E-01     4.59339E+00     8.87350E-03     2.59633E-21     2.06442E-02     6.83835E-03     7.70649E-01     1.49078E+33     2.24415E-07     0.00000E+00     1.82296E-05
  754     7.89585E+09     3.70945E+00    -4.87467E-01     4.53082E-01     2.16995E-03     6.20560E+09     1.06007E+07     1.28763E-03     3.06397E+08     1.80407E+00     8.59512E+01     7.24483E-01     4.59290E+00     8.86520E-03     2.63594E-21     2.06327E-02     6.83357E-03     7.70831E-01     1.49078E+33     2.24950E-07     0.00000E+00     1.80326E-05
  755     7.94983E+09     3.70955E+00    -4.86544E-01     4.51082E-01     2.18084E-03     6.19967E+09     1.06092E+07     1.29208E-03     3.06104E+08     1.80228E+00     8.61476E+01     7.24889E-01     4.59242E+00     8.85690E-03     2.67607E-21     2.06211E-02     6.82879E-03     7.71013E-01     1.49078E+33     2.25487E-07     0.00000E+00     1.78370E-05
  756     8.00382E+09     3.70966E+00    -4.85618E-01     4.49082E-01     2.19174E-03     6.19373E+09     1.06177E+07     1.29656E-03     3.05810E+08     1.80048E+00     8.63452E+01     7.25297E-01     4.59193E+00     8.84862E-03     2.71677E-21     2.06095E-02     6.82401E-03     7.71195E-01     1.49078E+33     2.26028E-07     0.00000E+00     1.76426E-05
  757     8.05781E+09     3.70977E+00    -4.84691E-01     4.47082E-01     2.20267E-03     6.18777E+09     1.06262E+07     1.30107E-03     3.05516E+08     1.79868E+00     8.65439E+01     7.25707E-01     4.59144E+00     8.84035E-03     2.75803E-21     2.05979E-02     6.81924E-03     7.71376E-01     1.49078E+33     2.26571E-07     0.00000E+00     1.74495E-05
  758     8.11180E+09     3.70988E+00    -4.83761E-01     4.45083E-01     2.21362E-03     6.17302E+09     1.06388E+07     1.30424E-03     3.05144E+08     1.79610E+00     8.68336E+01     7.26118E-01     4.59094E+00     8.83208E-03     2.79985E-21     2.05862E-02     6.81446E-03     7.71558E-01     1.49078E+33     2.27117E-07     0.00000E+00     1.72577E-05
  759     8.16580E+09     3.70999E+00    -4.82829E-01     4.43083E-01     2.22459E-03     6.16703E+09     1.06474E+07     1.30880E-03     3.04848E+08     1.79429E+00     8.70352E+01     7.26531E-01     4.59045E+00     8.82383E-03     2.84223E-21     2.05745E-02     6.80970E-03     7.71739E-01     1.49078E+33     2.27666E-07     0.00000E+00     1.70672E-05
  760     8.21981E+09     3.71010E+00    -4.81895E-01     4.41083E-01     2.23559E-03     6.16103E+09     1.06561E+07     1.31339E-03     3.04551E+08     1.79247E+00     8.72381E+01     7.26946E-01     4.58996E+00     8.81559E-03     2.88519E-21     2.05628E-02     6.80493E-03     7.71920E-01     1.49078E+33     2.28217E-07     0.00000E+00     1.68780E-05
  761     8.27382E+09     3.71021E+00    -4.80959E-01     4.39083E-01     2.24661E-03     6.14623E+09     1.06688E+07     1.31666E-03     3.04176E+08     1.78988E+00     8.75337E+01     7.27362E-01     4.58946E+00     8.80736E-03     2.92873E-21     2.05510E-02     6.80017E-03     7.72101E-01     1.49078E+33     2.28772E-07     0.00000E+00     1.66901E-05
  762     8.32783E+09     3.71032E+00    -4.80020E-01     4.37083E-01     2.25766E-03     6.14020E+09     1.06775E+07     1.32131E-03     3.03877E+08     1.78805E+00     8.77395E+01     7.27780E-01     4.58896E+00     8.79913E-03     2.97287E-21     2.05392E-02     6.79541E-03     7.72282E-01     1.49078E+33     2.29329E-07     0.00000E+00     1.65034E-05
  763     8.38186E+09     3.71043E+00    -4.79079E-01     4.35084E-01     2.26873E-03     6.13415E+09     1.06863E+07     1.32599E-03     3.03578E+08     1.78623E+00     8.79466E+01     7.28199E-01     4.58846E+00     8.79092E-03     3.01759E-21     2.05274E-02     6.79066E-03     7.72463E-01     1.49078E+33     2.29889E-07     0.00000E+00     1.63181E-05
  764     8.43588E+09     3.71054E+00    -4.78136E-01     4.33084E-01     2.27983E-03     6.11930E+09     1.06992E+07     1.32936E-03     3.03199E+08     1.78362E+00     8.82483E+01     7.28620E-01     4.58796E+00     8.78271E-03     3.06292E-21     2.05155E-02     6.78591E-03     7.72644E-01     1.49078E+33     2.30452E-07     0.00000E+00     1.61339E-05
  765     8.48992E+09     3.71065E+00    -4.77191E-01     4.31084E-01     2.29095E-03     6.11323E+09     1.07081E+07     1.33409E-03     3.02898E+08     1.78178E+00     8.84584E+01     7.29043E-01     4.58745E+00     8.77451E-03     3.10887E-21     2.05036E-02     6.78116E-03     7.72824E-01     1.49078E+33     2.31018E-07     0.00000E+00     1.59511E-05
  766     8.54396E+09     3.71076E+00    -4.76243E-01     4.29084E-01     2.30211E-03     6.10713E+09     1.07169E+07     1.33886E-03     3.02597E+08     1.77994E+00     8.86698E+01     7.29468E-01     4.58695E+00     8.76632E-03     3.15544E-21     2.04917E-02     6.77641E-03     7.73005E-01     1.49078E+33     2.31587E-07     0.00000E+00     1.57695E-05
  767     8.59800E+09     3.71087E+00    -4.75294E-01     4.27085E-01     2.31329E-03     6.09223E+09     1.07300E+07     1.34232E-03     3.02214E+08     1.77732E+00     8.89777E+01     7.29894E-01     4.58644E+00     8.75815E-03     3.20265E-21     2.04797E-02     6.77167E-03     7.73185E-01     1.49078E+33     2.32159E-07     0.00000E+00     1.55891E-05
  768     8.65206E+09     3.71098E+00    -4.74341E-01     4.25085E-01     2.32450E-03     6.08611E+09     1.07389E+07     1.34715E-03     3.01910E+08     1.77548E+00     8.91923E+01     7.30322E-01     4.58593E+00     8.74998E-03     3.25049E-21     2.04677E-02     6.76693E-03     7.73365E-01     1.49078E+33     2.32734E-07     0.00000E+00     1.54100E-05
  769     8.70612E+09     3.71109E+00    -4.73387E-01     4.23085E-01     2.33574E-03     6.07997E+09     1.07479E+07     1.35201E-03     3.01607E+08     1.77362E+00     8.94083E+01     7.30752E-01     4.58542E+00     8.74182E-03     3.29899E-21     2.04557E-02     6.76219E-03     7.73545E-01     1.49078E+33     2.33311E-07     0.00000E+00     1.52321E-05
